gguf_tensor_name,rank,dimensions,parameter_count,type_id,type_name,block_size,bytes_per_block,nominal_bits_per_parameter,relative_offset,absolute_offset,packed_bytes,padding_after_bytes,payload_end_absolute,canonical_tensor_names,canonical_mapping_status,canonical_component,canonical_layer_id,initial_text_scope,packed_family,mapping_rule,evidence_ids
blk.35.attn_q.weight,2,2560x12288,31457280,8,Q8_0,32,34,8.5,89261049472,89272073792,33423360,0,89305497152,model.language_model.layers.35.self_attn.q_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,35,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.attn_q_norm.weight,1,256,256,0,F32,1,4,32.0,89294472832,89305497152,1024,0,89305498176,model.language_model.layers.35.self_attn.q_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,35,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.attn_v.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,89294473856,89305498176,1392640,0,89306890816,model.language_model.layers.35.self_attn.v_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,35,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,89295866496,89306890816,629145600,0,89936036416,model.language_model.layers.35.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,35,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,89925012096,89936036416,1740800,0,89937777216,model.language_model.layers.35.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,35,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,89926752896,89937777216,471859200,0,90409636416,model.language_model.layers.35.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,35,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.35.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,90398612096,90409636416,5242880,0,90414879296,model.language_model.layers.35.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,35,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,90403854976,90414879296,10240,0,90414889536,model.language_model.layers.35.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,35,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,90403865216,90414889536,1740800,0,90416630336,model.language_model.layers.35.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,35,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,90405606016,90416630336,471859200,0,90888489536,model.language_model.layers.35.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,35,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.35.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,90877465216,90888489536,1740800,0,90890230336,model.language_model.layers.35.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,35,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,90879206016,90890230336,3481600,0,90893711936,model.language_model.layers.35.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,90882687616,90893711936,163840,0,90893875776,model.language_model.layers.35.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,90882851456,90893875776,40960,0,90893916736,model.language_model.layers.35.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,90882892416,90893916736,3481600,0,90897398336,model.language_model.layers.35.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,90886374016,90897398336,3481600,0,90900879936,model.language_model.layers.35.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,90889855616,90900879936,163840,0,90901043776,model.language_model.layers.35.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,90890019456,90901043776,40960,0,90901084736,model.language_model.layers.35.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,90890060416,90901084736,3481600,0,90904566336,model.language_model.layers.35.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,35,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.indexer.k_norm.weight,1,128,128,0,F32,1,4,32.0,90893542016,90904566336,512,0,90904566848,model.language_model.layers.35.self_attn.indexer.k_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,35,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.indexer.k_proj.weight,2,2560x128,327680,30,BF16,1,2,16.0,90893542528,90904566848,655360,0,90905222208,model.language_model.layers.35.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,35,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.35.indexer.q_norm.weight,1,128,128,0,F32,1,4,32.0,90894197888,90905222208,512,0,90905222720,model.language_model.layers.35.self_attn.indexer.q_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,35,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.35.indexer.q_proj.weight,2,2560x512,1310720,30,BF16,1,2,16.0,90894198400,90905222720,2621440,0,90907844160,model.language_model.layers.35.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,35,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.36.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,90896819840,90907844160,16711680,0,90924555840,model.language_model.layers.36.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.36.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,90913531520,90924555840,27852800,0,90952408640,model.language_model.layers.36.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.36.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,90941384320,90952408640,629145600,0,91581554240,model.language_model.layers.36.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,36,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,91570529920,91581554240,1740800,0,91583295040,model.language_model.layers.36.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,36,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,91572270720,91583295040,471859200,0,92055154240,model.language_model.layers.36.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,36,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.36.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,92044129920,92055154240,5242880,0,92060397120,model.language_model.layers.36.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,36,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,92049372800,92060397120,10240,0,92060407360,model.language_model.layers.36.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,36,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,92049383040,92060407360,1740800,0,92062148160,model.language_model.layers.36.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,36,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,92051123840,92062148160,471859200,0,92534007360,model.language_model.layers.36.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,36,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.36.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,92522983040,92534007360,1740800,0,92535748160,model.language_model.layers.36.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,36,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,92524723840,92535748160,3481600,0,92539229760,model.language_model.layers.36.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,92528205440,92539229760,163840,0,92539393600,model.language_model.layers.36.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,92528369280,92539393600,40960,0,92539434560,model.language_model.layers.36.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,92528410240,92539434560,3481600,0,92542916160,model.language_model.layers.36.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,92531891840,92542916160,3481600,0,92546397760,model.language_model.layers.36.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,92535373440,92546397760,163840,0,92546561600,model.language_model.layers.36.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,92535537280,92546561600,40960,0,92546602560,model.language_model.layers.36.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,92535578240,92546602560,3481600,0,92550084160,model.language_model.layers.36.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,36,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ssm_a,1,48,48,0,F32,1,4,32.0,92539059840,92550084160,192,0,92550084352,model.language_model.layers.36.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.36.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,92539060032,92550084352,491520,0,92550575872,model.language_model.layers.36.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.36.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,92539551552,92550575872,491520,0,92551067392,model.language_model.layers.36.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.36.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,92540043072,92551067392,163840,0,92551231232,model.language_model.layers.36.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.36.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,92540206912,92551231232,192,0,92551231424,model.language_model.layers.36.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,92540207104,92551231424,512,0,92551231936,model.language_model.layers.36.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.36.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,92540207616,92551231936,16711680,0,92567943616,model.language_model.layers.36.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,36,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,92556919296,92567943616,16711680,0,92584655296,model.language_model.layers.37.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,92573630976,92584655296,27852800,0,92612508096,model.language_model.layers.37.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,92601483776,92612508096,629145600,0,93241653696,model.language_model.layers.37.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,37,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,93230629376,93241653696,1740800,0,93243394496,model.language_model.layers.37.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,37,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,93232370176,93243394496,471859200,0,93715253696,model.language_model.layers.37.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,37,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.37.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,93704229376,93715253696,5242880,0,93720496576,model.language_model.layers.37.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,37,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,93709472256,93720496576,10240,0,93720506816,model.language_model.layers.37.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,37,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,93709482496,93720506816,1740800,0,93722247616,model.language_model.layers.37.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,37,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,93711223296,93722247616,471859200,0,94194106816,model.language_model.layers.37.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,37,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.37.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,94183082496,94194106816,1740800,0,94195847616,model.language_model.layers.37.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,37,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,94184823296,94195847616,3481600,0,94199329216,model.language_model.layers.37.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,94188304896,94199329216,163840,0,94199493056,model.language_model.layers.37.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,94188468736,94199493056,40960,0,94199534016,model.language_model.layers.37.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,94188509696,94199534016,3481600,0,94203015616,model.language_model.layers.37.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,94191991296,94203015616,3481600,0,94206497216,model.language_model.layers.37.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,94195472896,94206497216,163840,0,94206661056,model.language_model.layers.37.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,94195636736,94206661056,40960,0,94206702016,model.language_model.layers.37.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,94195677696,94206702016,3481600,0,94210183616,model.language_model.layers.37.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,37,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ssm_a,1,48,48,0,F32,1,4,32.0,94199159296,94210183616,192,0,94210183808,model.language_model.layers.37.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,94199159488,94210183808,491520,0,94210675328,model.language_model.layers.37.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,94199651008,94210675328,491520,0,94211166848,model.language_model.layers.37.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,94200142528,94211166848,163840,0,94211330688,model.language_model.layers.37.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.37.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,94200306368,94211330688,192,0,94211330880,model.language_model.layers.37.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,94200306560,94211330880,512,0,94211331392,model.language_model.layers.37.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.37.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,94200307072,94211331392,16711680,0,94228043072,model.language_model.layers.37.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,37,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.38.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,94217018752,94228043072,16711680,0,94244754752,model.language_model.layers.38.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,38,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.38.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,94233730432,94244754752,27852800,0,94272607552,model.language_model.layers.38.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,38,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
